    0.0010000000       34043.506
    0.0010232930       34800.211
    0.0010471285       35572.487
    0.0010715193       36360.634
    0.0010964782       37164.909
    0.0011220185       37985.533
    0.0011481536       38822.755
    0.0011748976       39676.814
    0.0012022644       40547.942
    0.0012302688       41436.407
    0.0012589254       42342.459
    0.0012882496       43266.348
    0.0013182567       44208.321
    0.0013489629       45168.626
    0.0013803843       46147.510
    0.0014125375       47145.216
    0.0014454398       48162.001
    0.0014791084       49198.105
    0.0015135612       50253.750
    0.0015488166       51329.167
    0.0015848932       52424.593
    0.0016218101       53540.288
    0.0016595869       54676.412
    0.0016982437       55833.157
    0.0017378008       57010.710
    0.0017782794       58209.222
    0.0018197009       59428.886
    0.0018620871       60669.877
    0.0019054607       61932.359
    0.0019498446       63216.497
    0.0019952623       64522.439
    0.0020417379       65850.302
    0.0020892961       67200.205
    0.0021379621       68572.268
    0.0021877616       69966.620
    0.0022387211       71383.303
    0.0022908677       72822.383
    0.0023442288       74283.908
    0.0023988329       75767.987
    0.0024547089       77274.578
    0.0025118864       78803.643
    0.0025703958       80355.141
    0.0026302680       81929.010
    0.0026915348       83525.169
    0.0027542287       85143.520
    0.0028183829       86783.944
    0.0028840315       88446.309
    0.0029512092       90130.506
    0.0030199517       91836.279
    0.0030902954       93563.403
    0.0031622777       95311.627
    0.0032359366       97080.742
    0.0033113112       98870.396
    0.0033884416       100680.22
    0.0034673685       102509.84
    0.0035481339       104358.91
    0.0036307805       106227.03
    0.0037153523       108113.58
    0.0038018940       110018.02
    0.0038904514       111939.75
    0.0039810717       113878.15
    0.0040738028       115832.55
    0.0041686938       117802.26
    0.0042657952       119786.56
    0.0043651583       121784.82
    0.0044668359       123796.12
    0.0045708819       125819.53
    0.0046773514       127854.10
    0.0047863009       129898.90
    0.0048977882       131952.95
    0.0050118723       134015.04
    0.0051286138       136084.03
    0.0052480746       138158.75
    0.0053703180       140238.15
    0.0054954087       142320.68
    0.0056234133       144404.93
    0.0057543994       146489.42
    0.0058884366       148572.66
    0.0060255959       150653.06
    0.0061659500       152728.97
    0.0063095734       154798.73
    0.0064565423       156860.75
    0.0066069345       158913.34
    0.0067608298       160954.32
    0.0069183097       162981.69
    0.0070794578       164993.36
    0.0072443596       166987.27
    0.0074131024       168961.14
    0.0075857758       170912.71
    0.0077624712       172839.64
    0.0079432823       174739.70
    0.0081283052       176610.35
    0.0083176377       178448.97
    0.0085113804       180252.94
    0.0087096359       182019.69
    0.0089125094       183746.59
    0.0091201084       185430.56
    0.0093325430       187068.64
    0.0095499259       188657.82
    0.0097723722       190194.80
     0.010000000       191676.70
     0.010232930       193100.42
     0.010471285       194462.81
     0.010715193       195760.88
     0.010964782       196991.28
     0.011220185       198150.55
     0.011481536       199235.30
     0.011748976       200242.03
     0.012022644       201167.24
     0.012302688       202007.58
     0.012589254       202759.59
     0.012882496       203419.82
     0.013182567       203984.43
     0.013489629       204450.41
     0.013803843       204814.46
     0.014125375       205073.31
